0.5428210496902466 0.3705558180809021 -0.16668006777763367 0.9999767541885376
0.5504797101020813 0.3488858938217163 -0.1398932784795761 0.9999785423278809
0.5549188256263733 0.3495614528656006 -0.13994789123535156 0.9999773502349854
0.5596935749053955 0.3502882122993469 -0.14007897675037384 0.9999756813049316
0.5321979522705078 0.3474670648574829 -0.1429409235715866 0.9999823570251465
0.5251145362854004 0.3473491668701172 -0.14297720789909363 0.9999798536300659
0.518905758857727 0.3476095199584961 -0.14315642416477203 0.9999816417694092
0.5658464431762695 0.36362025141716003 0.008132828399538994 0.9999812841415405
0.5109771490097046 0.36168020963668823 -0.007928413338959217 0.9999948740005493
0.5521117448806763 0.4022376239299774 -0.10962890088558197 0.9999817609786987
0.530196487903595 0.4021519124507904 -0.1145968809723854 0.9999929666519165
0.5985082387924194 0.49616003036499023 0.07425184547901154 0.9998522996902466
0.462252140045166 0.5001703500747681 0.05390360578894615 0.9998776912689209
0.6346420645713806 0.6440383195877075 -0.08427808433771133 0.995629072189331
0.4227842390537262 0.6718032956123352 -0.04193057119846344 0.9933047890663147
0.5867941379547119 0.4595123827457428 -0.3408369719982147 0.9962480664253235
0.48369643092155457 0.7202370166778564 -0.20352138578891754 0.9789445400238037
0.5773910284042358 0.40836915373802185 -0.39609384536743164 0.9890910983085632
0.5075753331184387 0.7476351261138916 -0.23371103405952454 0.9413381814956665
0.5765475630760193 0.39765316247940063 -0.36025047302246094 0.9881316423416138
0.5158662796020508 0.7213705778121948 -0.22329391539096832 0.9404139518737793
0.5754972100257874 0.41638708114624023 -0.33133795857429504 0.9817538857460022
0.5103387832641602 0.7115950584411621 -0.19897018373012543 0.9280167818069458
0.5957751870155334 0.8204684853553772 0.0021749516017735004 0.9978760480880737
0.49168407917022705 0.8353978395462036 -0.0018826366867870092 0.9979345798492432
0.6917220950126648 0.9823821783065796 -0.24270078539848328 0.9698511362075806
0.45346853137016296 1.075297236442566 -0.17225965857505798 0.917960524559021
0.6185388565063477 1.212631344795227 0.011337654665112495 0.4684329926967621
0.5043827891349792 1.235305666923523 0.1001659482717514 0.22023142874240875
0.6053828001022339 1.229690432548523 0.03648865222930908 0.4932866096496582
0.514471173286438 1.249510645866394 0.12718559801578522 0.24630284309387207
0.6113054752349854 1.3047547340393066 -0.07276390492916107 0.3156806230545044
0.5130696296691895 1.3132026195526123 0.033305320888757706 0.09379240870475769
